New Zealand	280/6	48.1	2	won	/ci/engine/match/749787.html	23
South Africa	439/2	50.0	1	won	/ci/engine/match/722341.html	52
West Indies	291/7	50.0	2	lost	/ci/engine/match/722341.html	31
India	267/8	50.0	1	lost	/ci/engine/match/754749.html	23
Australia	269/6	49.0	2	won	/ci/engine/match/754749.html	27
Afghanistan	246/8	50.0	1	won	/ci/engine/match/810833.html	19
Ireland	175	43.3	2	lost	/ci/engine/match/810833.html	15
South Africa	279/8	48.2	1	won	/ci/engine/match/722339.html	27
West Indies	164	28.2	2	lost	/ci/engine/match/722339.html	11
England	234	47.5	1	lost	/ci/engine/match/754751.html	20
Australia	235/7	39.5	2	won	/ci/engine/match/754751.html	31
New Zealand	248	50.0	1	lost	/ci/engine/match/749783.html	28
Sri Lanka	252/4	47.4	2	won	/ci/engine/match/749783.html	35
Scotland	213/7	50.0	1	won	/ci/engine/match/812645.html	20
Afghanistan	63	18.3	2	lost	/ci/engine/match/812645.html	7
Scotland	216/9	50.0	1	lost	/ci/engine/match/810829.html	12
Ireland	220/7	46.3	2	won	/ci/engine/match/810829.html	23
Sri Lanka	218/9	50.0	1	lost	/ci/engine/match/749781.html	25
New Zealand	219/7	43.0	2	won	/ci/engine/match/749781.html	27
Afghanistan	180	44.2	1	lost	/ci/engine/match/810827.html	18
Ireland	181/7	43.2	2	won	/ci/engine/match/810827.html	16
Scotland	237/8	45.0	1	lost	/ci/engine/match/812623.html	30
Afghanistan	240/2	38.0	2	won	/ci/engine/match/812623.html	28
New Zealand	275/4	50.0	1	won	/ci/engine/match/742627.html	24
Pakistan	207	43.3	2	lost	/ci/engine/match/742627.html	15
New Zealand	299/5	50.0	1	won	/ci/engine/match/742625.html	29
Pakistan	292/8	50.0	2	lost	/ci/engine/match/742625.html	25
Sri Lanka	302/6	50.0	1	won	/ci/engine/match/750675.html	30
England	215	45.5	2	lost	/ci/engine/match/750675.html	15
Pakistan	364/7	50.0	1	won	/ci/engine/match/742623.html	48
New Zealand	217	38.2	2	lost	/ci/engine/match/742623.html	25
Sri Lanka	292/7	50.0	1	won	/ci/engine/match/750673.html	34
England	202	41.3	2	lost	/ci/engine/match/750673.html	21
Pakistan	252	48.3	1	lost	/ci/engine/match/742621.html	25
New Zealand	255/6	46.0	2	won	/ci/engine/match/742621.html	32
Sri Lanka	239	49.0	1	lost	/ci/engine/match/750671.html	26
England	240/5	49.1	2	won	/ci/engine/match/750671.html	20
New Zealand	246/7	50.0	1	lost	/ci/engine/match/742619.html	23
Pakistan	250/7	49.3	2	won	/ci/engine/match/742619.html	24
England	265	50.0	1	lost	/ci/engine/match/750669.html	22
Sri Lanka	267/4	49.4	2	won	/ci/engine/match/750669.html	24
U.A.E.	258/9	50.0	1	won	/ci/engine/match/803801.html	32
Afghanistan	228	49.3	2	lost	/ci/engine/match/803801.html	22
Sri Lanka	242/8	35.0	1	lost	/ci/engine/match/750667.html	27
England	236/5	33.4	2	won	/ci/engine/match/750667.html	29
U.A.E.	273/5	50.0	1	lost	/ci/engine/match/803799.html	32
Afghanistan	276/8	49.4	2	won	/ci/engine/match/803799.html	27
Zimbabwe	128	30.0	1	lost	/ci/engine/match/760795.html	15
Bangladesh	130/5	24.3	2	won	/ci/engine/match/760795.html	21
Afghanistan	280/8	50.0	1	lost	/ci/engine/match/803797.html	25
U.A.E.	282/4	48.2	2	won	/ci/engine/match/803797.html	38
England	185	43.0	1	lost	/ci/engine/match/750665.html	8
Sri Lanka	186/2	34.2	2	won	/ci/engine/match/750665.html	23
Afghanistan	248/6	50.0	1	lost	/ci/engine/match/803795.html	21
U.A.E.	249/5	48.4	2	won	/ci/engine/match/803795.html	28
Bangladesh	256/8	50.0	1	won	/ci/engine/match/760793.html	24
Zimbabwe	235/8	50.0	2	lost	/ci/engine/match/760793.html	27
Sri Lanka	317/6	50.0	1	won	/ci/engine/match/750663.html	32
England	292	47.1	2	lost	/ci/engine/match/750663.html	28
Bangladesh	297/6	50.0	1	won	/ci/engine/match/760791.html	28
Zimbabwe	173	39.5	2	lost	/ci/engine/match/760791.html	20
Bangladesh	251/7	50.0	1	won	/ci/engine/match/760789.html	20
Zimbabwe	183	44.5	2	lost	/ci/engine/match/760789.html	16
South Africa	280/6	50.0	1	lost	/ci/engine/match/754731.html	32
Australia	275/8	47.1	2	won	/ci/engine/match/754731.html	32
Bangladesh	281/7	50.0	1	won	/ci/engine/match/760787.html	24
Zimbabwe	194	42.1	2	lost	/ci/engine/match/760787.html	19
South Africa	267/8	50.0	1	lost	/ci/engine/match/754729.html	20
Australia	268/7	49.0	2	won	/ci/engine/match/754729.html	22
Australia	329/5	50.0	1	won	/ci/engine/match/754727.html	35
South Africa	256	44.3	2	lost	/ci/engine/match/754727.html	27
Sri Lanka	286/8	50.0	1	lost	/ci/engine/match/792297.html	32
India	288/7	48.4	2	won	/ci/engine/match/792297.html	35
Australia	154	41.4	1	lost	/ci/engine/match/754725.html	13
South Africa	157/7	27.4	2	won	/ci/engine/match/754725.html	22
Australia	300/8	50.0	1	won	/ci/engine/match/754723.html	28
South Africa	268	48.1	2	lost	/ci/engine/match/754723.html	25
India	404/5	50.0	1	won	/ci/engine/match/792295.html	57
Sri Lanka	251	43.1	2	lost	/ci/engine/match/792295.html	35
Sri Lanka	242	48.2	1	lost	/ci/engine/match/792293.html	25
India	245/4	44.1	2	won	/ci/engine/match/792293.html	24
Hong Kong	261	49.3	1	lost	/ci/engine/match/791635.html	28
P.N.G.	264/7	49.2	2	won	/ci/engine/match/791635.html	23
Hong Kong	202	48.3	1	lost	/ci/engine/match/791633.html	17
P.N.G.	203/6	39.0	2	won	/ci/engine/match/791633.html	19
Sri Lanka	274/8	50.0	1	lost	/ci/engine/match/792291.html	30
India	275/4	44.3	2	won	/ci/engine/match/792291.html	29
India	363/5	50.0	1	won	/ci/engine/match/792289.html	47
Sri Lanka	194	39.2	2	lost	/ci/engine/match/792289.html	23
South Africa	282/9	50.0	1	won	/ci/engine/match/749773.html	31
New Zealand	210	46.3	2	lost	/ci/engine/match/749773.html	22
New Zealand	230	45.1	1	lost	/ci/engine/match/749771.html	30
South Africa	236/4	48.1	2	won	/ci/engine/match/749771.html	21
India	330/6	50.0	1	won	/ci/engine/match/770127.html	39
West Indies	271	48.1	2	lost	/ci/engine/match/770127.html	35
Australia	231/9	50.0	1	won	/ci/engine/match/727923.html	17
Pakistan	230	50.0	2	lost	/ci/engine/match/727923.html	18
India	263/7	50.0	1	won	/ci/engine/match/770123.html	23
West Indies	215	46.3	2	lost	/ci/engine/match/770123.html	23
Pakistan	215	49.3	1	lost	/ci/engine/match/727921.html	16
Australia	217/5	43.2	2	won	/ci/engine/match/727921.html	28
West Indies	321/6	50.0	1	won	/ci/engine/match/770121.html	36
India	197	41.0	2	lost	/ci/engine/match/770121.html	23
Australia	255/8	50.0	1	won	/ci/engine/match/727919.html	23
Pakistan	162	36.3	2	lost	/ci/engine/match/727919.html	17
Ireland	241/9	50.0	1	lost	/ci/engine/match/727939.html	26
Scotland	243/2	45.4	2	won	/ci/engine/match/727939.html	29
Scotland	221	49.5	1	lost	/ci/engine/match/727937.html	22
Ireland	225/7	44.2	2	won	/ci/engine/match/727937.html	28
Scotland	172	40.3	1	lost	/ci/engine/match/727935.html	21
Ireland	173/3	36.4	2	won	/ci/engine/match/727935.html	19
Australia	217/9	50.0	1	lost	/ci/engine/match/736455.html	18
South Africa	221/4	40.5	2	won	/ci/engine/match/736455.html	21
England	294/7	50.0	1	won	/ci/engine/match/667729.html	37
India	253	48.4	2	lost	/ci/engine/match/667729.html	28
South Africa	271/6	50.0	1	won	/ci/engine/match/736453.html	23
Zimbabwe	208	47.2	2	lost	/ci/engine/match/736453.html	16
England	206	49.3	1	lost	/ci/engine/match/667727.html	16
India	212/1	30.3	2	won	/ci/engine/match/667727.html	29
Australia	282/7	50.0	1	won	/ci/engine/match/736451.html	28
South Africa	220	44.0	2	lost	/ci/engine/match/736451.html	20
Australia	209/9	50.0	1	lost	/ci/engine/match/736449.html	16
Zimbabwe	211/7	48.0	2	won	/ci/engine/match/736449.html	21
England	227	50.0	1	lost	/ci/engine/match/667725.html	17
India	228/4	43.0	2	won	/ci/engine/match/667725.html	23
Pakistan	102	32.1	1	lost	/ci/engine/match/745163.html	10
Sri Lanka	104/3	18.2	2	won	/ci/engine/match/745163.html	14
South Africa	231	49.5	1	won	/ci/engine/match/736447.html	17
Zimbabwe	170	38.3	2	lost	/ci/engine/match/736447.html	19
India	304/6	50.0	1	won	/ci/engine/match/667723.html	34
England	161	38.1	2	lost	/ci/engine/match/667723.html	17
Australia	327/7	50.0	1	lost	/ci/engine/match/736445.html	33
South Africa	328/3	46.4	2	won	/ci/engine/match/736445.html	33
Sri Lanka	310/9	50.0	1	won	/ci/engine/match/745161.html	35
Pakistan	233	43.5	2	lost	/ci/engine/match/745161.html	28
West Indies	338/7	50.0	1	won	/ci/engine/match/730291.html	38
Bangladesh	247/8	50.0	2	lost	/ci/engine/match/730291.html	29
Australia	350/6	50.0	1	won	/ci/engine/match/736443.html	42
Zimbabwe	152	39.3	2	lost	/ci/engine/match/736443.html	16
Sri Lanka	275/7	45.0	1	lost	/ci/engine/match/745159.html	36
Pakistan	277/6	44.5	2	won	/ci/engine/match/745159.html	29
West Indies	247/7	50.0	1	won	/ci/engine/match/730289.html	21
Bangladesh	70	24.4	2	lost	/ci/engine/match/730289.html	7
Zimbabwe	165	39.5	1	lost	/ci/engine/match/736441.html	20
South Africa	171/3	27.2	2	won	/ci/engine/match/736441.html	20
Bangladesh	217/9	50.0	1	lost	/ci/engine/match/730287.html	20
West Indies	219/7	39.4	2	won	/ci/engine/match/730287.html	23
South Africa	257	49.4	1	won	/ci/engine/match/736439.html	20
Zimbabwe	196	49.1	2	lost	/ci/engine/match/736439.html	21
South Africa	309/3	50.0	1	won	/ci/engine/match/736437.html	27
Zimbabwe	216	49.5	2	lost	/ci/engine/match/736437.html	21
South Africa	309/3	50.0	1	won	/ci/engine/match/736437.html	27
Zimbabwe	216	49.5	2	lost	/ci/engine/match/736437.html	21
Afghanistan	259	49.1	1	won	/ci/engine/match/756041.html	19
Zimbabwe	159	38.0	2	lost	/ci/engine/match/756041.html	18
Zimbabwe	261/8	50.0	1	lost	/ci/engine/match/756039.html	26
Afghanistan	264/8	49.4	2	won	/ci/engine/match/756039.html	25
Afghanistan	256/7	50.0	1	lost	/ci/engine/match/756037.html	25
Zimbabwe	257/2	43.3	2	won	/ci/engine/match/756037.html	29
Afghanistan	223/9	50.0	1	lost	/ci/engine/match/756035.html	21
Zimbabwe	227/4	45.2	2	won	/ci/engine/match/756035.html	26
South Africa	339/5	50.0	1	won	/ci/engine/match/730087.html	37
Sri Lanka	257	44.3	2	lost	/ci/engine/match/730087.html	29
Sri Lanka	267	49.2	1	won	/ci/engine/match/730085.html	22
South Africa	180	38.1	2	lost	/ci/engine/match/730085.html	20
South Africa	304/5	50.0	1	won	/ci/engine/match/730083.html	25
Sri Lanka	229	40.3	2	lost	/ci/engine/match/730083.html	23
India	105	25.3	1	won	/ci/engine/match/744681.html	11
Bangladesh	58	17.4	2	lost	/ci/engine/match/744681.html	9
Bangladesh	272/9	50.0	1	lost	/ci/engine/match/744679.html	33
India	153/3	24.5	2	won	/ci/engine/match/744679.html	18
England	219	48.1	1	lost	/ci/engine/match/667897.html	12
Sri Lanka	222/4	48.2	2	won	/ci/engine/match/667897.html	20
Sri Lanka	300/9	50.0	1	won	/ci/engine/match/667895.html	32
England	293/8	50.0	2	lost	/ci/engine/match/667895.html	20
Sri Lanka	67	24.0	1	lost	/ci/engine/match/667893.html	6
England	73/0	12.1	2	won	/ci/engine/match/667893.html	7
Sri Lanka	256/8	50.0	1	won	/ci/engine/match/667891.html	18
England	99	26.1	2	lost	/ci/engine/match/667891.html	11
England	247/6	39.0	1	won	/ci/engine/match/667889.html	24
Sri Lanka	144	27.5	2	lost	/ci/engine/match/667889.html	16
England	167/6	20.0	1	won	/ci/engine/match/684679.html	20
Scotland	133/9	20.0	2	lost	/ci/engine/match/684679.html	19
Sri Lanka	219/8	50.0	1	won	/ci/engine/match/706767.html	23
Ireland	140	39.5	2	lost	/ci/engine/match/706767.html	15
Hong Kong	157	45.2	1	lost	/ci/engine/match/736511.html	16
U.A.E.	158/8	48.3	2	won	/ci/engine/match/736511.html	18
Afghanistan	302/5	50.0	1	won	/ci/engine/match/736503.html	36
U.A.E.	232	44.3	2	lost	/ci/engine/match/736503.html	23
Hong Kong	216	49.3	1	lost	/ci/engine/match/736497.html	25
Afghanistan	218/4	43.1	2	won	/ci/engine/match/736497.html	29
Pakistan	260/5	50.0	1	lost	/ci/engine/match/710311.html	26
Sri Lanka	261/5	46.2	2	won	/ci/engine/match/710311.html	35
Bangladesh	204/9	50.0	1	lost	/ci/engine/match/710309.html	15
Sri Lanka	208/7	49.0	2	won	/ci/engine/match/710309.html	20
England	303/6	50.0	1	won	/ci/engine/match/636535.html	26
West Indies	278	47.4	2	lost	/ci/engine/match/636535.html	35
Afghanistan	159	45.2	1	lost	/ci/engine/match/710307.html	18
India	160/2	32.2	2	won	/ci/engine/match/710307.html	14
Bangladesh	326/3	50.0	1	lost	/ci/engine/match/710305.html	39
Pakistan	329/7	49.5	2	won	/ci/engine/match/710305.html	39
Sri Lanka	253/6	50.0	1	won	/ci/engine/match/710303.html	20
Afghanistan	124	38.4	2	lost	/ci/engine/match/710303.html	13
West Indies	159	44.2	1	lost	/ci/engine/match/636534.html	12
England	163/7	44.5	2	won	/ci/engine/match/636534.html	14
India	245/8	50.0	1	lost	/ci/engine/match/710301.html	28
Pakistan	249/9	49.4	2	won	/ci/engine/match/710301.html	24
Afghanistan	254/6	50.0	1	won	/ci/engine/match/710299.html	26
Bangladesh	222	47.5	2	lost	/ci/engine/match/710299.html	20
West Indies	269/6	50.0	1	won	/ci/engine/match/636533.html	29
England	254/6	50.0	2	lost	/ci/engine/match/636533.html	16
India	264/9	50.0	1	lost	/ci/engine/match/710297.html	22
Sri Lanka	265/8	49.2	2	won	/ci/engine/match/710297.html	29
Pakistan	248/8	50.0	1	won	/ci/engine/match/710295.html	27
Afghanistan	176	47.2	2	lost	/ci/engine/match/710295.html	18
Bangladesh	279/7	50.0	1	lost	/ci/engine/match/710293.html	26
India	280/4	49.0	2	won	/ci/engine/match/710293.html	33
Sri Lanka	296/6	50.0	1	won	/ci/engine/match/710291.html	31
Pakistan	284	48.5	2	lost	/ci/engine/match/710291.html	32
Ireland	202	49.2	1	lost	/ci/engine/match/702139.html	13
West Indies	205/6	36.4	2	won	/ci/engine/match/702139.html	29
Bangladesh	240/8	50.0	1	lost	/ci/engine/match/690359.html	23
Sri Lanka	246/4	47.3	2	won	/ci/engine/match/690359.html	23
Sri Lanka	289/6	50.0	1	won	/ci/engine/match/690357.html	33
Bangladesh	228	43.0	2	lost	/ci/engine/match/690357.html	24
Sri Lanka	180	40.0	1	won	/ci/engine/match/690355.html	19
Bangladesh	167	39.2	2	lost	/ci/engine/match/690355.html	19
Scotland	285/5	50.0	1	won	/ci/engine/match/696763.html	27
U.A.E.	244/9	50.0	2	lost	/ci/engine/match/696763.html	23
New Zealand	303/5	50.0	1	won	/ci/engine/match/667649.html	33
India	216	49.4	2	lost	/ci/engine/match/667649.html	20
Kenya	260	50.0	1	lost	/ci/engine/match/696759.html	22
Scotland	261/7	49.3	2	won	/ci/engine/match/696759.html	21
India	278/5	50.0	1	lost	/ci/engine/match/667647.html	35
New Zealand	280/3	48.1	2	won	/ci/engine/match/667647.html	37
Canada	210	50.0	1	lost	/ci/engine/match/696747.html	19
Netherlands	212/2	36.4	2	won	/ci/engine/match/696747.html	26
Australia	217/9	50.0	1	won	/ci/engine/match/636163.html	14
England	212	49.4	2	lost	/ci/engine/match/636163.html	18
New Zealand	314	50.0	1	tied	/ci/engine/match/667645.html	36
India	314/9	50.0	2	tied	/ci/engine/match/667645.html	38
England	316/8	50.0	1	won	/ci/engine/match/636162.html	40
Australia	259	47.4	2	lost	/ci/engine/match/636162.html	24
Netherlands	265/6	50.0	1	lost	/ci/engine/match/696733.html	25
Kenya	266/6	35.4	2	won	/ci/engine/match/696733.html	35
Scotland	341/9	50.0	1	won	/ci/engine/match/696731.html	33
Canada	171	39.2	2	lost	/ci/engine/match/696731.html	24
New Zealand	271/7	42.0	1	won	/ci/engine/match/667643.html	33
India	277/9	41.3	2	lost	/ci/engine/match/667643.html	36
England	243/9	50.0	1	lost	/ci/engine/match/636161.html	24
Australia	244/3	40.0	2	won	/ci/engine/match/636161.html	29
New Zealand	292/7	50.0	1	won	/ci/engine/match/667641.html	28
India	268	48.4	2	lost	/ci/engine/match/667641.html	25
England	300/8	50.0	1	lost	/ci/engine/match/636160.html	24
Australia	301/9	49.3	2	won	/ci/engine/match/636160.html	30
England	269/7	50.0	1	lost	/ci/engine/match/636159.html	23
Australia	270/4	45.4	2	won	/ci/engine/match/636159.html	25
West Indies	363/4	50.0	1	won	/ci/engine/match/661693.html	50
New Zealand	160	29.5	2	lost	/ci/engine/match/661693.html	17
New Zealand	285/6	50.0	1	won	/ci/engine/match/661691.html	27
West Indies	134/5	33.4	2	lost	/ci/engine/match/661691.html	11
New Zealand	283/4	21.0	1	won	/ci/engine/match/661689.html	44
West Indies	124/5	21.0	2	lost	/ci/engine/match/661689.html	13
Pakistan	232	49.3	1	lost	/ci/engine/match/657645.html	18
Sri Lanka	235/8	49.4	2	won	/ci/engine/match/657645.html	18
New Zealand	156	42.1	1	lost	/ci/engine/match/661685.html	15
West Indies	157/8	27.3	2	won	/ci/engine/match/661685.html	21
Sri Lanka	225	48.5	1	lost	/ci/engine/match/657643.html	23
Pakistan	226/2	41.1	2	won	/ci/engine/match/657643.html	26
Pakistan	326/5	50.0	1	won	/ci/engine/match/657641.html	33
Sri Lanka	213	44.4	2	lost	/ci/engine/match/657641.html	28
Pakistan	284/4	50.0	1	lost	/ci/engine/match/657639.html	19
Sri Lanka	287/8	49.4	2	won	/ci/engine/match/657639.html	24
Pakistan	322/5	50.0	1	won	/ci/engine/match/657637.html	33
Sri Lanka	311	49.4	2	lost	/ci/engine/match/657637.html	33
South Africa	280/6	49.0	1	won	/ci/engine/match/648653.html	25
India	146	35.1	2	lost	/ci/engine/match/648653.html	9
South Africa	358/4	50.0	1	won	/ci/engine/match/648651.html	47
India	217	41.0	2	lost	/ci/engine/match/648651.html	31
Pakistan	179	46.5	1	lost	/ci/engine/match/685735.html	18
South Africa	181/6	38.4	2	won	/ci/engine/match/685735.html	20
Pakistan	262	45.0	1	won	/ci/engine/match/685733.html	26
South Africa	261/6	45.0	2	lost	/ci/engine/match/685733.html	22
West Indies	263/5	50.0	1	lost	/ci/engine/match/676533.html	30
India	266/5	46.1	2	won	/ci/engine/match/676533.html	36
Pakistan	218/9	50.0	1	won	/ci/engine/match/685731.html	19
South Africa	195	48.1	2	lost	/ci/engine/match/685731.html	22
India	288/7	50.0	1	lost	/ci/engine/match/676531.html	33
West Indies	289/8	49.3	2	won	/ci/engine/match/676531.html	37
West Indies	211	48.5	1	lost	/ci/engine/match/676529.html	24
India	212/4	35.2	2	won	/ci/engine/match/676529.html	26
Sri Lanka	211/8	33.0	1	won	/ci/engine/match/668965.html	29
New Zealand	126/6	25.0	2	lost	/ci/engine/match/668965.html	14
Sri Lanka	138/1	23.0	1	lost	/ci/engine/match/668963.html	18
New Zealand	203/6	23.0	2	won	/ci/engine/match/668963.html	30
South Africa	268/7	50.0	1	won	/ci/engine/match/649099.html	27
Pakistan	151	35.3	2	lost	/ci/engine/match/649099.html	17
South Africa	266/5	50.0	1	won	/ci/engine/match/649097.html	25
Pakistan	238	49.2	2	lost	/ci/engine/match/649097.html	25
South Africa	259/8	50.0	1	won	/ci/engine/match/649095.html	25
Pakistan	191	44.3	2	lost	/ci/engine/match/649095.html	28
New Zealand	307/5	50.0	1	lost	/ci/engine/match/668957.html	33
Bangladesh	309/6	49.2	2	won	/ci/engine/match/668957.html	33
India	383/6	50.0	1	won	/ci/engine/match/647261.html	49
Australia	326	45.1	2	lost	/ci/engine/match/647261.html	48
Pakistan	209	49.4	1	won	/ci/engine/match/649093.html	20
South Africa	143	40.4	2	lost	/ci/engine/match/649093.html	11
Bangladesh	247	49.0	1	won	/ci/engine/match/668955.html	24
New Zealand	207	46.4	2	lost	/ci/engine/match/668955.html	18
South Africa	183	49.5	1	won	/ci/engine/match/649091.html	19
Pakistan	182	46.3	2	lost	/ci/engine/match/649091.html	16
Australia	350/6	50.0	1	lost	/ci/engine/match/647259.html	48
India	351/4	49.3	2	won	/ci/engine/match/647259.html	44
Bangladesh	265	49.5	1	won	/ci/engine/match/668953.html	31
New Zealand	162	29.5	2	lost	/ci/engine/match/668953.html	22
India	303/9	50.0	1	lost	/ci/engine/match/647253.html	36
Australia	304/6	49.3	2	won	/ci/engine/match/647253.html	34
Australia	359/5	50.0	1	lost	/ci/engine/match/647251.html	48
India	362/1	43.3	2	won	/ci/engine/match/647251.html	50
Australia	304/8	50.0	1	won	/ci/engine/match/647249.html	38
India	232	49.4	2	lost	/ci/engine/match/647249.html	22
Kenya	93	43.3	1	lost	/ci/engine/match/661893.html	6
Afghanistan	96/3	20.5	2	won	/ci/engine/match/661893.html	8
Kenya	89	37.5	1	lost	/ci/engine/match/661891.html	3
Afghanistan	95/2	17.5	2	won	/ci/engine/match/661891.html	10
Australia	298	49.1	1	won	/ci/engine/match/566945.html	36
England	249	48.0	2	lost	/ci/engine/match/566945.html	21
Australia	227	48.2	1	lost	/ci/engine/match/566944.html	23
England	231/7	49.3	2	won	/ci/engine/match/566944.html	8
Scotland	165	49.3	1	lost	/ci/engine/match/660841.html	12
Ireland	166/3	33.0	2	won	/ci/engine/match/660841.html	23
Australia	315/7	50.0	1	won	/ci/engine/match/566942.html	39
England	227	44.2	2	lost	/ci/engine/match/566942.html	23
Scotland	223/9	50.0	1	lost	/ci/engine/match/660837.html	25
Ireland	225/9	49.5	2	won	/ci/engine/match/660837.html	25
Australia	362/3	50.0	1	won	/ci/engine/match/566939.html	51
Scotland	162	43.5	2	lost	/ci/engine/match/566939.html	14
Ireland	269/7	50.0	1	lost	/ci/engine/match/566940.html	29
England	274/4	43.0	2	won	/ci/engine/match/566940.html	33
Pakistan	260/6	50.0	1	won	/ci/engine/match/659553.html	22
Zimbabwe	152	40.0	2	lost	/ci/engine/match/659553.html	14
Canada	67	24.4	1	lost	/ci/engine/match/660827.html	4
Netherlands	70/1	10.4	2	won	/ci/engine/match/660827.html	10
Pakistan	299/4	50.0	1	won	/ci/engine/match/659551.html	28
Zimbabwe	209	42.4	2	lost	/ci/engine/match/659551.html	22
Pakistan	244/7	50.0	1	lost	/ci/engine/match/659549.html	20
Zimbabwe	246/3	48.2	2	won	/ci/engine/match/659549.html	27
Zimbabwe	163	39.5	1	lost	/ci/engine/match/643677.html	18
